Version:,3,Orginal File Name:,CT-JCTEST1-T1.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::1,Time:,2018_6_29_20_41,Parameter File:,None:FromPsyToolkit
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time_sec,response_time_sec,response,result
main,336,3,-659,-61,160.132,0.02,2,1,
main,337,3,165,1,160.459,0.055,2,1,
main,338,3,560,45,160.785,0.052000000000000005,2,1,
main,339,3,315,24,161.112,0.057,2,2,
main,340,3,-299,51,161.33100000000002,0.024,2,1,
main,341,3,378,-354,161.654,0.053,2,2,
main,342,3,-381,93,161.87,0.019,2,2,
main,343,3,-361,147,162.086,0.018000000000000002,2,2,
main,344,3,-1,115,162.306,0.024,2,1,
main,345,3,51,-14,162.636,0.055,2,1,
main,346,3,83,-50,162.96200000000002,0.056,2,1,
main,347,3,538,92,163.286,0.052000000000000005,2,1,
main,348,3,390,104,163.611,0.051000000000000004,2,1,
main,349,3,578,-97,163.939,0.064,2,1,
